# z    r(Mpc/h)
1.745581860620206927e+00 3.332847318880907096e+03
1.746582194064688398e+00 3.333975921948961513e+03
1.747582527509169870e+00 3.335103968856496522e+03
1.748582860953651341e+00 3.336231460020416307e+03
1.749583194398132813e+00 3.337358395857248979e+03
1.750583527842614284e+00 3.338484776783145662e+03
1.751583861287095756e+00 3.339610603213882769e+03
1.752584194731577227e+00 3.340735875564860180e+03
1.753584528176058699e+00 3.341860594251104885e+03
1.754584861620540170e+00 3.342984759687268252e+03
1.755585195065021864e+00 3.344108372287625116e+03
1.756585528509503336e+00 3.345231432466078786e+03
1.757585861953984807e+00 3.346353940636160587e+03
1.758586195398466279e+00 3.347475897211022584e+03
1.759586528842947750e+00 3.348597302603449862e+03
1.760586862287429222e+00 3.349718157225851883e+03
1.761587195731910693e+00 3.350838461490263398e+03
1.762587529176392165e+00 3.351958215808353543e+03
1.763587862620873636e+00 3.353077420591411283e+03
1.764588196065355108e+00 3.354196076250360420e+03
1.765588529509836802e+00 3.355314183195752321e+03
1.766588862954318273e+00 3.356431741837766367e+03
1.767589196398799745e+00 3.357548752586209503e+03
1.768589529843281216e+00 3.358665215850522145e+03
1.769589863287762688e+00 3.359781132039771819e+03
1.770590196732244159e+00 3.360896501562659523e+03
1.771590530176725631e+00 3.362011324827514272e+03
1.772590863621207102e+00 3.363125602242297191e+03
1.773591197065688574e+00 3.364239334214599239e+03
1.774591530510170045e+00 3.365352521151644851e+03
1.775591863954651739e+00 3.366465163460290114e+03
1.776592197399133211e+00 3.367577261547022772e+03
1.777592530843614682e+00 3.368688815817963587e+03
1.778592864288096154e+00 3.369799826678864974e+03
1.779593197732577625e+00 3.370910294535115099e+03
1.780593531177059097e+00 3.372020219791731961e+03
1.781593864621540568e+00 3.373129602853371580e+03
1.782594198066022040e+00 3.374238444124320722e+03
1.783594531510503511e+00 3.375346744008502810e+03
1.784594864954984983e+00 3.376454502909474741e+03
1.785595198399466677e+00 3.377561721230429157e+03
1.786595531843948148e+00 3.378668399374192177e+03
1.787595865288429620e+00 3.379774537743228393e+03
1.788596198732911091e+00 3.380880136739638147e+03
1.789596532177392563e+00 3.381985196765156161e+03
1.790596865621874034e+00 3.383089718221155636e+03
1.791597199066355506e+00 3.384193701508645972e+03
1.792597532510836977e+00 3.385297147028273230e+03
1.793597865955318449e+00 3.386400055180321033e+03
1.794598199399799920e+00 3.387502426364713756e+03
1.795598532844281614e+00 3.388604260981010611e+03
1.796598866288763086e+00 3.389705559428409742e+03
1.797599199733244557e+00 3.390806322105750041e+03
1.798599533177726029e+00 3.391906549411508877e+03
1.799599866622207500e+00 3.393006241743802093e+03
1.800600200066688972e+00 3.394105399500384920e+03
1.801600533511170443e+00 3.395204023078654700e+03
1.802600866955651915e+00 3.396302112875648163e+03
1.803601200400133386e+00 3.397399669288042787e+03
1.804601533844614858e+00 3.398496692712157710e+03
1.805601867289096552e+00 3.399593183543951454e+03
1.806602200733578023e+00 3.400689142179026476e+03
1.807602534178059495e+00 3.401784569012625980e+03
1.808602867622540966e+00 3.402879464439635285e+03
1.809603201067022438e+00 3.403973828854582734e+03
1.810603534511503909e+00 3.405067662651641967e+03
1.811603867955985381e+00 3.406160966224623735e+03
1.812604201400466852e+00 3.407253739966989542e+03
1.813604534844948324e+00 3.408345984271839370e+03
1.814604868289429795e+00 3.409437699531919407e+03
1.815605201733911489e+00 3.410528886139621136e+03
1.816605535178392961e+00 3.411619544486978612e+03
1.817605868622874432e+00 3.412709674965674367e+03
1.818606202067355904e+00 3.413799277967033504e+03
1.819606535511837375e+00 3.414888353882025967e+03
1.820606868956318847e+00 3.415976903101270636e+03
1.821607202400800318e+00 3.417064926015030778e+03
1.822607535845281790e+00 3.418152423013219959e+03
1.823607869289763261e+00 3.419239394485392495e+03
1.824608202734244733e+00 3.420325840820755275e+03
1.825608536178726427e+00 3.421411762408160030e+03
1.826608869623207898e+00 3.422497159636107426e+03
1.827609203067689370e+00 3.423582032892744337e+03
1.828609536512170841e+00 3.424666382565871572e+03
1.829609869956652313e+00 3.425750209042933875e+03
1.830610203401133784e+00 3.426833512711023559e+03
1.831610536845615256e+00 3.427916293956889604e+03
1.832610870290096727e+00 3.428998553166923102e+03
1.833611203734578199e+00 3.430080290727170905e+03
1.834611537179059670e+00 3.431161507023326521e+03
1.835611870623541364e+00 3.432242202440736492e+03
1.836612204068022836e+00 3.433322377364397653e+03
1.837612537512504307e+00 3.434402032178955778e+03
1.838612870956985779e+00 3.435481167268714216e+03
1.839613204401467250e+00 3.436559783017619793e+03
1.840613537845948722e+00 3.437637879809281458e+03
1.841613871290430193e+00 3.438715458026951637e+03
1.842614204734911665e+00 3.439792518053542608e+03
1.843614538179393136e+00 3.440869060271614217e+03
1.844614871623874608e+00 3.441945085063385704e+03
1.845615205068356302e+00 3.443020592810722974e+03
1.846615538512837773e+00 3.444095583895154050e+03
1.847615871957319245e+00 3.445170058697853619e+03
1.848616205401800716e+00 3.446244017599656672e+03
1.849616538846282188e+00 3.447317460981051227e+03
1.850616872290763659e+00 3.448390389222179692e+03
1.851617205735245131e+00 3.449462802702843874e+03
1.852617539179726602e+00 3.450534701802496784e+03
1.853617872624208074e+00 3.451606086900250830e+03
1.854618206068689545e+00 3.452676958374871901e+03
1.855618539513171239e+00 3.453747316604788466e+03
1.856618872957652711e+00 3.454817161968079745e+03
1.857619206402134182e+00 3.455886494842486627e+03
1.858619539846615654e+00 3.456955315605407577e+03
1.859619873291097125e+00 3.458023624633895452e+03
1.860620206735578597e+00 3.459091422304666594e+03
1.861620540180060068e+00 3.460158708994094013e+03
1.862620873624541540e+00 3.461225485078207385e+03
1.863621207069023011e+00 3.462291750932700779e+03
1.864621540513504483e+00 3.463357506932923570e+03
1.865621873957986177e+00 3.464422753453887253e+03
1.866622207402467648e+00 3.465487490870261809e+03
1.867622540846949120e+00 3.466551719556381158e+03
1.868622874291430591e+00 3.467615439886236345e+03
1.869623207735912063e+00 3.468678652233481444e+03
1.870623541180393534e+00 3.469741356971431287e+03
1.871623874624875006e+00 3.470803554473066015e+03
1.872624208069356477e+00 3.471865245111022432e+03
1.873624541513837949e+00 3.472926429257602649e+03
1.874624874958319420e+00 3.473987107284771810e+03
1.875625208402801114e+00 3.475047279564157179e+03
1.876625541847282586e+00 3.476106946467050420e+03
1.877625875291764057e+00 3.477166108364406227e+03
1.878626208736245529e+00 3.478224765626841872e+03
1.879626542180727000e+00 3.479282918624641752e+03
1.880626875625208472e+00 3.480340567727752841e+03
1.881627209069689943e+00 3.481397713305787420e+03
1.882627542514171415e+00 3.482454355728023074e+03
1.883627875958652886e+00 3.483510495363401787e+03
1.884628209403134580e+00 3.484566132580534941e+03
1.885628542847616052e+00 3.485621267747695128e+03
1.886628876292097523e+00 3.486675901232825254e+03
1.887629209736578995e+00 3.487730033403532161e+03
1.888629543181060466e+00 3.488783664627093003e+03
1.889629876625541938e+00 3.489836795270448420e+03
1.890630210070023409e+00 3.490889425700207994e+03
1.891630543514504881e+00 3.491941556282652073e+03
1.892630876958986352e+00 3.492993187383724944e+03
1.893631210403467824e+00 3.494044319369040750e+03
1.894631543847949517e+00 3.495094952603887577e+03
1.895631877292430989e+00 3.496145087453212454e+03
1.896632210736912461e+00 3.497194724281640902e+03
1.897632544181393932e+00 3.498243863453465110e+03
1.898632877625875404e+00 3.499292505332645760e+03
1.899633211070356875e+00 3.500340650282815659e+03
1.900633544514838347e+00 3.501388298667278832e+03
1.901633877959319818e+00 3.502435450849008248e+03
1.902634211403801290e+00 3.503482107190649003e+03
1.903634544848282761e+00 3.504528268054519231e+03
1.904634878292764455e+00 3.505573933802606916e+03
1.905635211737245926e+00 3.506619104796573083e+03
1.906635545181727398e+00 3.507663781397751336e+03
1.907635878626208870e+00 3.508707963967148771e+03
1.908636212070690341e+00 3.509751652865441883e+03
1.909636545515171813e+00 3.510794848452987026e+03
1.910636878959653284e+00 3.511837551089808130e+03
1.911637212404134756e+00 3.512879761135606259e+03
1.912637545848616227e+00 3.513921478949756420e+03
1.913637879293097699e+00 3.514962704891307567e+03
1.914638212737579392e+00 3.516003439318984420e+03
1.915638546182060864e+00 3.517043682591185643e+03
1.916638879626542336e+00 3.518083435065984759e+03
1.917639213071023807e+00 3.519122697101135600e+03
1.918639546515505279e+00 3.520161469054061854e+03
1.919639879959986750e+00 3.521199751281868430e+03
1.920640213404468222e+00 3.522237544141335093e+03
1.921640546848949693e+00 3.523274847988917372e+03
1.922640880293431165e+00 3.524311663180750202e+03
1.923641213737912636e+00 3.525347990072646098e+03
1.924641547182394330e+00 3.526383829020093344e+03
1.925641880626875801e+00 3.527419180378260535e+03
1.926642214071357273e+00 3.528454044501993394e+03
1.927642547515838745e+00 3.529488421745816595e+03
1.928642880960320216e+00 3.530522312463936032e+03
1.929643214404801688e+00 3.531555717010233366e+03
1.930643547849283159e+00 3.532588635738272387e+03
1.931643881293764631e+00 3.533621069001296746e+03
1.932644214738246102e+00 3.534653017152229495e+03
1.933644548182727574e+00 3.535684480543675818e+03
1.934644881627209267e+00 3.536715459527918483e+03
1.935645215071690739e+00 3.537745954456926029e+03
1.936645548516172211e+00 3.538775965682343212e+03
1.937645881960653682e+00 3.539805493555502835e+03
1.938646215405135154e+00 3.540834538427413463e+03
1.939646548849616625e+00 3.541863100648770796e+03
1.940646882294098097e+00 3.542891180569949938e+03
1.941647215738579568e+00 3.543918778541009942e+03
1.942647549183061040e+00 3.544945894911694722e+03
1.943647882627542511e+00 3.545972530031430779e+03
1.944648216072024205e+00 3.546998684249327198e+03
1.945648549516505676e+00 3.548024357914179291e+03
1.946648882960987148e+00 3.549049551374464045e+03
1.947649216405468620e+00 3.550074264978346037e+03
1.948649549849950091e+00 3.551098499073673338e+03
1.949649883294431563e+00 3.552122254007978881e+03
1.950650216738913034e+00 3.553145530128483188e+03
1.951650550183394506e+00 3.554168327782091183e+03
1.952650883627875977e+00 3.555190647315394472e+03
1.953651217072357449e+00 3.556212489074671339e+03
1.954651550516839142e+00 3.557233853405885384e+03
1.955651883961320614e+00 3.558254740654690067e+03
1.956652217405802086e+00 3.559275151166422802e+03
1.957652550850283557e+00 3.560295085286111316e+03
1.958652884294765029e+00 3.561314543358470928e+03
1.959653217739246500e+00 3.562333525727905453e+03
1.960653551183727972e+00 3.563352032738505841e+03
1.961653884628209443e+00 3.564370064734051539e+03
1.962654218072690915e+00 3.565387622058012767e+03
1.963654551517172386e+00 3.566404705053551879e+03
1.964654884961654080e+00 3.567421314063513364e+03
1.965655218406135551e+00 3.568437449430437482e+03
1.966655551850617023e+00 3.569453111496554357e+03
1.967655885295098495e+00 3.570468300603784428e+03
1.968656218739579966e+00 3.571483017093737089e+03
1.969656552184061438e+00 3.572497261307714780e+03
1.970656885628542909e+00 3.573511033586711619e+03
1.971657219073024381e+00 3.574524334271411590e+03
1.972657552517505852e+00 3.575537163702192174e+03
1.973657885961987324e+00 3.576549522219122537e+03
1.974658219406469017e+00 3.577561410161968070e+03
1.975658552850950489e+00 3.578572827870181754e+03
1.976658886295431961e+00 3.579583775682910527e+03
1.977659219739913432e+00 3.580594253938999373e+03
1.978659553184394904e+00 3.581604262976981772e+03
1.979659886628876375e+00 3.582613803135088801e+03
1.980660220073357847e+00 3.583622874751244581e+03
1.981660553517839318e+00 3.584631478163069460e+03
1.982660886962320790e+00 3.585639613707875469e+03
1.983661220406802261e+00 3.586647281722671778e+03
1.984661553851283955e+00 3.587654482544165148e+03
1.985661887295765426e+00 3.588661216508753569e+03
1.986662220740246898e+00 3.589667483952535804e+03
1.987662554184728370e+00 3.590673285211304119e+03
1.988662887629209841e+00 3.591678620620549282e+03
1.989663221073691313e+00 3.592683490515456469e+03
1.990663554518172784e+00 3.593687895230911636e+03
1.991663887962654256e+00 3.594691835101496508e+03
1.992664221407135727e+00 3.595695310461487679e+03
1.993664554851617199e+00 3.596698321644867519e+03
1.994664888296098892e+00 3.597700868985308716e+03
1.995665221740580364e+00 3.598702952816186553e+03
1.996665555185061836e+00 3.599704573470576634e+03
1.997665888629543307e+00 3.600705731281250792e+03
1.998666222074024779e+00 3.601706426580680272e+03
1.999666555518506250e+00 3.602706659701041644e+03
2.000666888962987944e+00 3.603706430974204977e+03
2.001667222407469193e+00 3.604705740731742935e+03
2.002667555851950887e+00 3.605704589304931233e+03
2.003667889296432136e+00 3.606702977024743632e+03
2.004668222740913830e+00 3.607700904221857854e+03
2.005668556185395079e+00 3.608698371226648760e+03
2.006668889629876773e+00 3.609695378369199716e+03
2.007669223074358023e+00 3.610691925979288953e+03
2.008669556518839716e+00 3.611688014386403211e+03
2.009669889963321410e+00 3.612683643919729093e+03
2.010670223407802659e+00 3.613678814908155346e+03
2.011670556852284353e+00 3.614673527680276948e+03
2.012670890296765602e+00 3.615667782564388745e+03
2.013671223741247296e+00 3.616661579888493634e+03
2.014671557185728545e+00 3.617654919980294835e+03
2.015671890630210239e+00 3.618647803167201801e+03
2.016672224074691488e+00 3.619640229776329761e+03
2.017672557519173182e+00 3.620632200134496543e+03
2.018672890963654432e+00 3.621623714568225751e+03
2.019673224408136125e+00 3.622614773403748586e+03
2.020673557852617819e+00 3.623605376966999756e+03
2.021673891297099068e+00 3.624595525583620656e+03
2.022674224741580762e+00 3.625585219578961187e+03
2.023674558186062011e+00 3.626574459278073846e+03
2.024674891630543705e+00 3.627563245005720546e+03
2.025675225075024954e+00 3.628551577086372163e+03
2.026675558519506648e+00 3.629539455844203530e+03
2.027675891963987898e+00 3.630526881603100719e+03
2.028676225408469591e+00 3.631513854686654668e+03
2.029676558852951285e+00 3.632500375418166641e+03
2.030676892297432534e+00 3.633486444120646411e+03
2.031677225741914228e+00 3.634472061116811346e+03
2.032677559186395477e+00 3.635457226729089598e+03
2.033677892630877171e+00 3.636441941279618732e+03
2.034678226075358420e+00 3.637426205090244366e+03
2.035678559519840114e+00 3.638410018482526084e+03
2.036678892964321363e+00 3.639393381777726518e+03
2.037679226408803057e+00 3.640376295296827266e+03
2.038679559853284307e+00 3.641358759360515251e+03
2.039679893297766000e+00 3.642340774289189994e+03
2.040680226742247694e+00 3.643322340402965892e+03
2.041680560186728943e+00 3.644303458021662664e+03
2.042680893631210637e+00 3.645284127464816265e+03
2.043681227075691886e+00 3.646264349051672525e+03
2.044681560520173580e+00 3.647244123101194873e+03
2.045681893964654829e+00 3.648223449932052972e+03
2.046682227409136523e+00 3.649202329862634087e+03
2.047682560853617773e+00 3.650180763211035355e+03
2.048682894298099466e+00 3.651158750295071968e+03
2.049683227742581160e+00 3.652136291432270809e+03
2.050683561187062409e+00 3.653113386939869997e+03
2.051683894631544103e+00 3.654090037134827526e+03
2.052684228076025352e+00 3.655066242333812170e+03
2.053684561520507046e+00 3.656042002853210306e+03
2.054684894964988295e+00 3.657017319009122730e+03
2.055685228409469989e+00 3.657992191117363291e+03
2.056685561853951238e+00 3.658966619493467078e+03
2.057685895298432932e+00 3.659940604452679509e+03
2.058686228742914626e+00 3.660914146309967691e+03
2.059686562187395875e+00 3.661887245380010427e+03
2.060686895631877569e+00 3.662859901977207755e+03
2.061687229076358818e+00 3.663832116415674591e+03
2.062687562520840512e+00 3.664803889009245722e+03
2.063687895965321761e+00 3.665775220071468539e+03
2.064688229409803455e+00 3.666746109915612578e+03
2.065688562854284704e+00 3.667716558854667710e+03
2.066688896298766398e+00 3.668686567201337766e+03
2.067689229743247648e+00 3.669656135268046910e+03
2.068689563187729341e+00 3.670625263366940544e+03
2.069689896632211035e+00 3.671593951809881673e+03
2.070690230076692284e+00 3.672562200908451814e+03
2.071690563521173978e+00 3.673530010973955086e+03
2.072690896965655227e+00 3.674497382317414576e+03
2.073691230410136921e+00 3.675464315249573247e+03
2.074691563854618170e+00 3.676430810080897118e+03
2.075691897299099864e+00 3.677396867121570722e+03
2.076692230743581113e+00 3.678362486681499831e+03
2.077692564188062807e+00 3.679327669070314641e+03
2.078692897632544501e+00 3.680292414597364768e+03
2.079693231077025750e+00 3.681256723571723796e+03
2.080693564521507444e+00 3.682220596302183822e+03
2.081693897965988693e+00 3.683184033097265456e+03
2.082694231410470387e+00 3.684147034265207822e+03
2.083694564854951636e+00 3.685109600113974921e+03
2.084694898299433330e+00 3.686071730951252903e+03
2.085695231743914579e+00 3.687033427084453251e+03
2.086695565188396273e+00 3.687994688820712781e+03
2.087695898632877523e+00 3.688955516466888184e+03
2.088696232077359216e+00 3.689915910329566032e+03
2.089696565521840910e+00 3.690875870715053225e+03
2.090696898966322159e+00 3.691835397929383817e+03
2.091697232410803853e+00 3.692794492278316739e+03
2.092697565855285102e+00 3.693753154067337164e+03
2.093697899299766796e+00 3.694711383601655143e+03
2.094698232744248045e+00 3.695669181186208789e+03
2.095698566188729739e+00 3.696626547125661546e+03
2.096698899633210988e+00 3.697583481724401281e+03
2.097699233077692682e+00 3.698539985286548017e+03
2.098699566522174376e+00 3.699496058115943924e+03
2.099699899966655625e+00 3.700451700516161054e+03
2.100700233411137319e+00 3.701406912790499973e+03
2.101700566855618568e+00 3.702361695241987036e+03
2.102700900300100262e+00 3.703316048173377567e+03
2.103701233744581511e+00 3.704269971887157226e+03
2.104701567189063205e+00 3.705223466685540188e+03
2.105701900633544454e+00 3.706176532870466872e+03
2.106702234078026148e+00 3.707129170743611212e+03
2.107702567522507398e+00 3.708081380606371567e+03
2.108702900966989091e+00 3.709033162759880724e+03
2.109703234411470785e+00 3.709984517505000895e+03
2.110703567855952034e+00 3.710935445142323715e+03
2.111703901300433728e+00 3.711885945972170248e+03
2.112704234744914977e+00 3.712836020294595073e+03
2.113704568189396671e+00 3.713785668409383561e+03
2.114704901633877920e+00 3.714734890616050052e+03
2.115705235078359614e+00 3.715683687213844223e+03
2.116705568522840863e+00 3.716632058501745632e+03
2.117705901967322557e+00 3.717580004778465536e+03
2.118706235411804251e+00 3.718527526342448709e+03
2.119706568856285500e+00 3.719474623491873444e+03
2.120706902300767194e+00 3.720421296524649279e+03
2.121707235745248443e+00 3.721367545738420176e+03
2.122707569189730137e+00 3.722313371430564530e+03
2.123707902634211386e+00 3.723258773898193795e+03
2.124708236078693080e+00 3.724203753438152035e+03
2.125708569523174329e+00 3.725148310347019105e+03
2.126708902967656023e+00 3.726092444921111110e+03
2.127709236412137273e+00 3.727036157456474484e+03
2.128709569856618966e+00 3.727979448248894641e+03
2.129709903301100660e+00 3.728922317593892785e+03
2.130710236745581909e+00 3.729864765786722273e+03
2.131710570190063603e+00 3.730806793122375439e+03
2.132710903634544852e+00 3.731748399895578586e+03
2.133711237079026546e+00 3.732689586400797452e+03
2.134711570523507795e+00 3.733630352932231744e+03
2.135711903967989489e+00 3.734570699783818327e+03
2.136712237412470738e+00 3.735510627249232584e+03
2.137712570856952432e+00 3.736450135621887057e+03
2.138712904301434126e+00 3.737389225194931896e+03
2.139713237745915375e+00 3.738327896261253954e+03
2.140713571190397069e+00 3.739266149113479514e+03
2.141713904634878318e+00 3.740203984043973833e+03
2.142714238079360012e+00 3.741141401344840688e+03
2.143714571523841261e+00 3.742078401307921922e+03
2.144714904968322955e+00 3.743014984224800173e+03
2.145715238412804204e+00 3.743951150386794779e+03
2.146715571857285898e+00 3.744886900084968602e+03
2.147715905301767148e+00 3.745822233610123021e+03
2.148716238746248841e+00 3.746757151252797030e+03
2.149716572190730535e+00 3.747691653303273597e+03
2.150716905635211784e+00 3.748625740051576031e+03
2.151717239079693478e+00 3.749559411787468434e+03
2.152717572524174727e+00 3.750492668800454794e+03
2.153717905968656421e+00 3.751425511379783529e+03
2.154718239413137670e+00 3.752357939814440215e+03
2.155718572857619364e+00 3.753289954393157586e+03
2.156718906302100613e+00 3.754221555404408718e+03
2.157719239746582307e+00 3.755152743136408390e+03
2.158719573191064001e+00 3.756083517877113536e+03
2.159719906635545250e+00 3.757013879914227800e+03
2.160720240080026944e+00 3.757943829535196983e+03
2.161720573524508193e+00 3.758873367027205404e+03
2.162720906968989887e+00 3.759802492677190003e+03
2.163721240413471136e+00 3.760731206771823054e+03
2.164721573857952830e+00 3.761659509597527631e+03
2.165721907302434079e+00 3.762587401440467147e+03
2.166722240746915773e+00 3.763514882586554450e+03
2.167722574191397023e+00 3.764441953321442725e+03
2.168722907635878716e+00 3.765368613930533684e+03
2.169723241080360410e+00 3.766294864698973470e+03
2.170723574524841659e+00 3.767220705911653567e+03
2.171723907969323353e+00 3.768146137853213077e+03
2.172724241413804602e+00 3.769071160808035984e+03
2.173724574858286296e+00 3.769995775060254346e+03
2.174724908302767545e+00 3.770919980893746015e+03
2.175725241747249239e+00 3.771843778592135095e+03
2.176725575191730488e+00 3.772767168438796944e+03
2.177725908636212182e+00 3.773690150716848621e+03
2.178726242080693876e+00 3.774612725709158894e+03
2.179726575525175125e+00 3.775534893698345968e+03
2.180726908969656819e+00 3.776456654966774749e+03
2.181727242414138068e+00 3.777378009796555489e+03
2.182727575858619762e+00 3.778298958469552417e+03
2.183727909303101011e+00 3.779219501267375108e+03
2.184728242747582705e+00 3.780139638471386206e+03
2.185728576192063954e+00 3.781059370362695518e+03
2.186728909636545648e+00 3.781978697222161372e+03
2.187729243081026897e+00 3.782897619330396083e+03
2.188729576525508591e+00 3.783816136967759121e+03
2.189729909969990285e+00 3.784734250414361668e+03
2.190730243414471534e+00 3.785651959950065248e+03
2.191730576858953228e+00 3.786569265854484456e+03
2.192730910303434477e+00 3.787486168406981506e+03
2.193731243747916171e+00 3.788402667886673953e+03
2.194731577192397420e+00 3.789318764572429700e+03
2.195731910636879114e+00 3.790234458742867901e+03
2.196732244081360363e+00 3.791149750676360327e+03
2.197732577525842057e+00 3.792064640651033187e+03
2.198732910970323751e+00 3.792979128944764398e+03
2.199733244414805000e+00 3.793893215835180399e+03
2.200733577859286694e+00 3.794806901599671164e+03
2.201733911303767943e+00 3.795720186515370187e+03
2.202734244748249637e+00 3.796633070859171312e+03
2.203734578192730886e+00 3.797545554907717360e+03
2.204734911637212580e+00 3.798457638937409683e+03
2.205735245081693829e+00 3.799369323224401342e+03
2.206735578526175523e+00 3.800280608044602104e+03
2.207735911970656772e+00 3.801191493673675268e+03
2.208736245415138466e+00 3.802101980387042659e+03
2.209736578859620160e+00 3.803012068459875081e+03
2.210736912304101409e+00 3.803921758167104599e+03
2.211737245748583103e+00 3.804831049783416347e+03
2.212737579193064352e+00 3.805739943583256718e+03
2.213737912637546046e+00 3.806648439840821993e+03
2.214738246082027295e+00 3.807556538830067439e+03
2.215738579526508989e+00 3.808464240824707304e+03
2.216738912970990238e+00 3.809371546098210729e+03
2.217739246415471932e+00 3.810278454923805384e+03
2.218739579859953626e+00 3.811184967574477014e+03
2.219739913304434875e+00 3.812091084322964434e+03
2.220740246748916569e+00 3.812996805441774995e+03
2.221740580193397818e+00 3.813902131203164572e+03
2.222740913637879512e+00 3.814807061879153480e+03
2.223741247082360761e+00 3.815711597741515106e+03
2.224741580526842455e+00 3.816615739061789554e+03
2.225741913971323704e+00 3.817519486111268634e+03
2.226742247415805398e+00 3.818422839161009961e+03
2.227742580860287092e+00 3.819325798481827860e+03
2.228742914304768341e+00 3.820228364344296551e+03
2.229743247749250035e+00 3.821130537018753330e+03
2.230743581193731284e+00 3.822032316775291747e+03
2.231743914638212978e+00 3.822933703883769340e+03
2.232744248082694227e+00 3.823834698613802175e+03
2.233744581527175921e+00 3.824735301234771669e+03
2.234744914971657170e+00 3.825635512015816857e+03
2.235745248416138864e+00 3.826535331225839855e+03
2.236745581860620113e+00 3.827434759133505850e+03
2.237745915305101807e+00 3.828333796007239016e+03
2.238746248749583501e+00 3.829232442115229787e+03
2.239746582194064750e+00 3.830130697725428490e+03
2.240746915638546444e+00 3.831028563105549892e+03
2.241747249083027693e+00 3.831926038523070474e+03
2.242747582527509387e+00 3.832823124245234339e+03
2.243747915971990636e+00 3.833719820539041393e+03
2.244748249416472330e+00 3.834616127671262802e+03
2.245748582860953579e+00 3.835512045908430537e+03
2.246748916305435273e+00 3.836407575516840552e+03
2.247749249749916967e+00 3.837302716762555974e+03
2.248749583194398216e+00 3.838197469911400276e+03
2.249749916638879910e+00 3.839091835228966374e+03
2.250750250083361159e+00 3.839985812980609353e+03
2.251750583527842853e+00 3.840879403431454193e+03
2.252750916972324102e+00 3.841772606846383042e+03
2.253751250416805796e+00 3.842665423490054764e+03
2.254751583861287045e+00 3.843557853626886754e+03
2.255751917305768739e+00 3.844449897521064941e+03
2.256752250750249988e+00 3.845341555436542421e+03
2.257752584194731682e+00 3.846232827637040373e+03
2.258752917639213376e+00 3.847123714386043048e+03
2.259753251083694625e+00 3.848014215946805962e+03
2.260753584528176319e+00 3.848904332582352254e+03
2.261753917972657568e+00 3.849794064555469959e+03
2.262754251417139262e+00 3.850683412128718828e+03
2.263754584861620511e+00 3.851572375564420781e+03
2.264754918306102205e+00 3.852460955124674911e+03
2.265755251750583454e+00 3.853349151071341112e+03
2.266755585195065148e+00 3.854236963666051452e+03
2.267755918639546842e+00 3.855124393170210624e+03
2.268756252084028091e+00 3.856011439844987308e+03
2.269756585528509785e+00 3.856898103951321445e+03
2.270756918972991034e+00 3.857784385749925605e+03
2.271757252417472728e+00 3.858670285501277249e+03
2.272757585861953977e+00 3.859555803465630106e+03
2.273757919306435671e+00 3.860440939903004619e+03
2.274758252750916920e+00 3.861325695073193401e+03
2.275758586195398614e+00 3.862210069235758965e+03
2.276758919639879863e+00 3.863094062650035994e+03
2.277759253084361557e+00 3.863977675575130888e+03
2.278759586528843251e+00 3.864860908269923129e+03
2.279759919973324500e+00 3.865743760993059368e+03
2.280760253417806194e+00 3.866626234002965248e+03
2.281760586862287443e+00 3.867508327557829944e+03
2.282760920306769137e+00 3.868390041915625261e+03
2.283761253751250386e+00 3.869271377334089721e+03
2.284761587195732080e+00 3.870152334070734923e+03
2.285761920640213329e+00 3.871032912382847826e+03
2.286762254084695023e+00 3.871913112527489375e+03
2.287762587529176717e+00 3.872792934761492688e+03
2.288762920973657966e+00 3.873672379341463511e+03
2.289763254418139660e+00 3.874551446523787490e+03
2.290763587862620909e+00 3.875430136564615623e+03
2.291763921307102603e+00 3.876308449719883356e+03
2.292764254751583852e+00 3.877186386245293306e+03
2.293764588196065546e+00 3.878063946396328447e+03
2.294764921640546795e+00 3.878941130428243468e+03
2.295765255085028489e+00 3.879817938596073418e+03
2.296765588529509738e+00 3.880694371154620967e+03
2.297765921973991432e+00 3.881570428358473237e+03
2.298766255418473126e+00 3.882446110461989520e+03
2.299766588862954375e+00 3.883321417719305373e+03
2.300766922307436069e+00 3.884196350384333527e+03
2.301767255751917318e+00 3.885070908710764797e+03
2.302767589196399012e+00 3.885945092952066716e+03
2.303767922640880261e+00 3.886818903361482171e+03
2.304768256085361955e+00 3.887692340192033498e+03
2.305768589529843204e+00 3.888565403696522026e+03
2.306768922974324898e+00 3.889438094127522618e+03
2.307769256418806592e+00 3.890310411737395043e+03
2.308769589863287841e+00 3.891182356778269423e+03
2.309769923307769535e+00 3.892053929502062601e+03
2.310770256752250784e+00 3.892925130160465415e+03
2.311770590196732478e+00 3.893795959004948600e+03
2.312770923641213727e+00 3.894666416286761887e+03
2.313771257085695421e+00 3.895536502256938547e+03
2.314771590530176670e+00 3.896406217166285387e+03
2.315771923974658364e+00 3.897275561265394117e+03
2.316772257419139613e+00 3.898144534804633167e+03
2.317772590863621307e+00 3.899013138034155872e+03
2.318772924308103001e+00 3.899881371203890467e+03
2.319773257752584250e+00 3.900749234563550544e+03
2.320773591197065944e+00 3.901616728362628692e+03
2.321773924641547193e+00 3.902483852850400581e+03
2.322774258086028887e+00 3.903350608275921331e+03
2.323774591530510136e+00 3.904216994888028694e+03
2.324774924974991830e+00 3.905083012935343959e+03
2.325775258419473079e+00 3.905948662666267410e+03
2.326775591863954773e+00 3.906813944328985144e+03
